([72, 89], 3, {'feature': 89, 0: {'feature': 72, 0: -1, 1: -1}, 1: {'feature': 72, 0: -1, 1: -1}}, 0.88)
([72, 89], 4, {'feature': 72, 0: {'feature': 89, 0: -1, 1: -1}, 1: {'feature': 89, 0: -1, 1: -1}}, 0.8565217391304348)
([219, 221], 0, {'feature': 219, 0: {'feature': 221, 0: -1, 1: -1}, 1: {'feature': 221, 0: -1, 1: -1}}, 0.86)
([219, 221], 1, {'feature': 221, 0: {'feature': 219, 0: -1, 1: -1}, 1: {'feature': 219, 0: -1, 1: -1}}, 0.9013043478260869)
([219, 221], 2, {'feature': 219, 0: {'feature': 221, 0: 2, 1: -1}, 1: {'feature': 221, 0: -1, 1: -1}}, 0.5230434782608696)
([219, 221], 3, {'feature': 221, 0: {'feature': 219, 0: -1, 1: -1}, 1: {'feature': 219, 0: -1, 1: -1}}, 0.88)
([219, 221], 4, {'feature': 221, 0: {'feature': 219, 0: -1, 1: -1}, 1: {'feature': 219, 0: -1, 1: -1}}, 0.8565217391304348)
([155, 198], 0, {'feature': 155, 0: {'feature': 198, 0: -1, 1: -1}, 1: {'feature': 198, 0: -1, 1: -1}}, 0.86)
([155, 198], 1, {'feature': 198, 0: {'feature': 155, 0: -1, 1: -1}, 1: {'feature': 155, 0: -1, 1: -1}}, 0.9013043478260869)
([155, 198], 2, {'feature': 155, 0: {'feature': 198, 0: 2, 1: -1}, 1: {'feature': 198, 0: -1, 1: -1}}, 0.508695652173913)
([155, 198], 3, {'feature': 155, 0: {'feature': 198, 0: -1, 1: -1}, 1: {'feature': 198, 0: -1, 1: -1}}, 0.88)
([155, 198], 4, {'feature': 155, 0: {'feature': 198, 0: -1, 1: -1}, 1: {'feature': 198, 0: -1, 1: -1}}, 0.8565217391304348)
([59, 11], 0, {'feature': 59, 0: {'feature': 11, 0: -1, 1: -1}, 1: {'feature': 11, 0: -1, 1: -1}}, 0.86)
([59, 11], 1, {'feature': 11, 0: {'feature': 59, 0: -1, 1: -1}, 1: {'feature': 59, 0: -1, 1: -1}}, 0.9013043478260869)
([59, 11], 2, {'feature': 59, 0: {'feature': 11, 0: -1, 1: -1}, 1: {'feature': 11, 0: 2, 1: -1}}, 0.5213043478260869)
([59, 11], 3, {'feature': 59, 0: {'feature': 11, 0: -1, 1: -1}, 1: {'feature': 11, 0: -1, 1: -1}}, 0.88)
([59, 11], 4, {'feature': 59, 0: {'feature': 11, 0: -1, 1: -1}, 1: {'feature': 11, 0: -1, 1: -1}}, 0.8565217391304348)
([58, 55], 0, {'feature': 58, 0: {'feature': 55, 0: -1, 1: -1}, 1: {'feature': 55, 0: -1, 1: -1}}, 0.86)
([58, 55], 1, {'feature': 58, 0: {'feature': 55, 0: -1, 1: -1}, 1: {'feature': 55, 0: -1, 1: -1}}, 0.9013043478260869)
([58, 55], 2, {'feature': 55, 0: {'feature': 58, 0: 2, 1: -1}, 1: {'feature': 58, 0: -1, 1: 2}}, 0.5147826086956522)
([58, 55], 3, {'feature': 58, 0: {'feature': 55, 0: -1, 1: -1}, 1: {'feature': 55, 0: -1, 1: -1}}, 0.88)
([58, 55], 4, {'feature': 55, 0: {'feature': 58, 0: -1, 1: -1}, 1: {'feature': 58, 0: -1, 1: -1}}, 0.8565217391304348)
([170, 167], 0, {'feature': 167, 0: {'feature': 170, 0: -1, 1: -1}, 1: {'feature': 170, 0: -1, 1: -1}}, 0.86)
([170, 167], 1, {'feature': 170, 0: {'feature': 167, 0: -1, 1: -1}, 1: {'feature': 167, 0: -1, 1: -1}}, 0.9013043478260869)
([170, 167], 2, {'feature': 167, 0: {'feature': 170, 0: -1, 1: 2}, 1: {'feature': 170, 0: -1, 1: -1}}, 0.5104347826086957)
([170, 167], 3, {'feature': 167, 0: {'feature': 170, 0: -1, 1: -1}, 1: {'feature': 170, 0: -1, 1: -1}}, 0.88)
([170, 167], 4, {'feature': 167, 0: {'feature': 170, 0: -1, 1: -1}, 1: {'feature': 170, 0: -1, 1: -1}}, 0.8565217391304348)
([26, 102], 0, {'feature': 102, 0: {'feature': 26, 0: -1, 1: -1}, 1: {'feature': 26, 0: -1, 1: -1}}, 0.86)
([26, 102], 1, {'feature': 102, 0: {'feature': 26, 0: -1, 1: -1}, 1: {'feature': 26, 0: -1, 1: -1}}, 0.9013043478260869)
([26, 102], 2, {'feature': 102, 0: {'feature': 26, 0: 2, 1: 2}, 1: {'feature': 26, 0: -1, 1: -1}}, 0.5113043478260869)
([26, 102], 3, {'feature': 102, 0: {'feature': 26, 0: -1, 1: -1}, 1: {'feature': 26, 0: -1, 1: -1}}, 0.88)
([26, 102], 4, {'feature': 26, 0: {'feature': 102, 0: -1, 1: -1}, 1: {'feature': 102, 0: -1, 1: -1}}, 0.8565217391304348)
([196, 78], 0, {'feature': 196, 0: {'feature': 78, 0: -1, 1: -1}, 1: {'feature': 78, 0: -1, 1: -1}}, 0.86)
([196, 78], 1, {'feature': 196, 0: {'feature': 78, 0: -1, 1: -1}, 1: -1}, 0.9013043478260869)
([196, 78], 2, {'feature': 196, 0: {'feature': 78, 0: -1, 1: -1}, 1: {'feature': 78, 0: -1, 1: -1}}, 0.5021739130434782)
([196, 78], 3, {'feature': 78, 0: {'feature': 196, 0: -1, 1: -1}, 1: {'feature': 196, 0: -1, 1: -1}}, 0.88)
([196, 78], 4, {'feature': 78, 0: {'feature': 196, 0: -1, 1: -1}, 1: {'feature': 196, 0: -1, 1: -1}}, 0.8565217391304348)
([5, 116], 0, {'feature': 5, 0: {'feature': 116, 0: -1, 1: -1}, 1: {'feature': 116, 0: -1, 1: -1}}, 0.86)
([5, 116], 1, {'feature': 5, 0: {'feature': 116, 0: -1, 1: -1}, 1: {'feature': 116, 0: -1, 1: -1}}, 0.9013043478260869)
([5, 116], 2, {'feature': 5, 0: {'feature': 116, 0: -1, 1: 2}, 1: {'feature': 116, 0: -1, 1: -1}}, 0.5073913043478261)
([5, 116], 3, {'feature': 116, 0: {'feature': 5, 0: -1, 1: -1}, 1: {'feature': 5, 0: -1, 1: -1}}, 0.88)
([5, 116], 4, {'feature': 5, 0: {'feature': 116, 0: -1, 1: -1}, 1: {'feature': 116, 0: -1, 1: -1}}, 0.8565217391304348)
([91, 106], 0, {'feature': 106, 0: {'feature': 91, 0: -1, 1: -1}, 1: {'feature': 91, 0: -1, 1: -1}}, 0.86)
([91, 106], 1, {'feature': 106, 0: {'feature': 91, 0: -1, 1: -1}, 1: -1}, 0.9013043478260869)
([91, 106], 2, {'feature': 91, 0: {'feature': 106, 0: -1, 1: 2}, 1: {'feature': 106, 0: -1, 1: -1}}, 0.5052173913043478)
([91, 106], 3, {'feature': 91, 0: {'feature': 106, 0: -1, 1: -1}, 1: {'feature': 106, 0: -1, 1: -1}}, 0.88)
([91, 106], 4, {'feature': 91, 0: {'feature': 106, 0: -1, 1: -1}, 1: {'feature': 106, 0: -1, 1: -1}}, 0.8565217391304348)
([185, 152], 0, {'feature': 152, 0: {'feature': 185, 0: -1, 1: -1}, 1: {'feature': 185, 0: -1, 1: -1}}, 0.86)
([185, 152], 1, {'feature': 152, 0: {'feature': 185, 0: -1, 1: -1}, 1: {'feature': 185, 0: -1, 1: -1}}, 0.9013043478260869)
([185, 152], 2, {'feature': 185, 0: {'feature': 152, 0: -1, 1: -1}, 1: {'feature': 152, 0: 2, 1: -1}}, 0.5069565217391304)
([185, 152], 3, {'feature': 152, 0: {'feature': 185, 0: -1, 1: -1}, 1: {'feature': 185, 0: -1, 1: -1}}, 0.88)
([185, 152], 4, {'feature': 185, 0: {'feature': 152, 0: -1, 1: -1}, 1: {'feature': 152, 0: -1, 1: -1}}, 0.8565217391304348)
([95, 144], 0, {'feature': 144, 0: {'feature': 95, 0: -1, 1: -1}, 1: {'feature': 95, 0: -1, 1: -1}}, 0.86)
([95, 144], 1, {'feature': 144, 0: {'feature': 95, 0: -1, 1: -1}, 1: {'feature': 95, 0: -1, 1: -1}}, 0.9013043478260869)
([95, 144], 2, {'feature': 144, 0: {'feature': 95, 0: -1, 1: 2}, 1: {'feature': 95, 0: 2, 1: 2}}, 0.5295652173913044)
([95, 144], 3, {'feature': 144, 0: {'feature': 95, 0: -1, 1: -1}, 1: {'feature': 95, 0: -1, 1: -1}}, 0.88)
([95, 144], 4, {'feature': 95, 0: {'feature': 144, 0: -1, 1: -1}, 1: {'feature': 144, 0: -1, 1: -1}}, 0.8565217391304348)
([114, 65], 0, {'feature': 114, 0: {'feature': 65, 0: -1, 1: -1}, 1: {'feature': 65, 0: -1, 1: -1}}, 0.86)
([114, 65], 1, {'feature': 114, 0: {'feature': 65, 0: -1, 1: -1}, 1: {'feature': 65, 0: -1, 1: -1}}, 0.9013043478260869)
([114, 65], 2, {'feature': 114, 0: {'feature': 65, 0: -1, 1: -1}, 1: {'feature': 65, 0: 2, 1: 2}}, 0.5069565217391304)
([114, 65], 3, {'feature': 114, 0: {'feature': 65, 0: -1, 1: -1}, 1: {'feature': 65, 0: -1, 1: -1}}, 0.88)
([114, 65], 4, {'feature': 114, 0: {'feature': 65, 0: -1, 1: -1}, 1: {'feature': 65, 0: -1, 1: -1}}, 0.8565217391304348)
([184, 23], 0, {'feature': 23, 0: {'feature': 184, 0: -1, 1: -1}, 1: {'feature': 184, 0: -1, 1: -1}}, 0.86)
([184, 23], 1, {'feature': 184, 0: {'feature': 23, 0: -1, 1: -1}, 1: -1}, 0.9013043478260869)
([184, 23], 2, {'feature': 23, 0: {'feature': 184, 0: 2, 1: 2}, 1: {'feature': 184, 0: -1, 1: -1}}, 0.5052173913043478)
([184, 23], 3, {'feature': 23, 0: {'feature': 184, 0: -1, 1: -1}, 1: {'feature': 184, 0: -1, 1: -1}}, 0.88)
([184, 23], 4, {'feature': 184, 0: {'feature': 23, 0: -1, 1: -1}, 1: {'feature': 23, 0: -1, 1: -1}}, 0.8565217391304348)
([3, 203], 0, {'feature': 3, 0: {'feature': 203, 0: -1, 1: -1}, 1: {'feature': 203, 0: -1, 1: 0}}, 0.8608695652173913)
([3, 203], 1, {'feature': 3, 0: {'feature': 203, 0: -1, 1: -1}, 1: {'feature': 203, 0: -1, 1: -1}}, 0.9013043478260869)
([3, 203], 2, {'feature': 203, 0: {'feature': 3, 0: -1, 1: 2}, 1: {'feature': 3, 0: -1, 1: -1}}, 0.5069565217391304)
([3, 203], 3, {'feature': 203, 0: {'feature': 3, 0: -1, 1: -1}, 1: {'feature': 3, 0: -1, 1: -1}}, 0.88)
([3, 203], 4, {'feature': 203, 0: {'feature': 3, 0: -1, 1: -1}, 1: {'feature': 3, 0: -1, 1: -1}}, 0.8565217391304348)
([82, 132], 0, {'feature': 132, 0: {'feature': 82, 0: -1, 1: -1}, 1: {'feature': 82, 0: -1, 1: -1}}, 0.86)
([82, 132], 1, {'feature': 132, 0: {'feature': 82, 0: -1, 1: -1}, 1: {'feature': 82, 0: -1, 1: -1}}, 0.9013043478260869)
([82, 132], 2, {'feature': 82, 0: {'feature': 132, 0: -1, 1: -1}, 1: {'feature': 132, 0: 2, 1: 2}}, 0.5095652173913043)
([82, 132], 3, {'feature': 82, 0: {'feature': 132, 0: -1, 1: -1}, 1: {'feature': 132, 0: -1, 1: -1}}, 0.88)
([82, 132], 4, {'feature': 132, 0: {'feature': 82, 0: -1, 1: -1}, 1: {'feature': 82, 0: -1, 1: -1}}, 0.8565217391304348)
([90, 161], 0, {'feature': 161, 0: {'feature': 90, 0: -1, 1: -1}, 1: {'feature': 90, 0: -1, 1: -1}}, 0.86)
([90, 161], 1, {'feature': 161, 0: {'feature': 90, 0: -1, 1: -1}, 1: {'feature': 90, 0: -1, 1: -1}}, 0.9013043478260869)
([90, 161], 2, {'feature': 90, 0: {'feature': 161, 0: 2, 1: -1}, 1: {'feature': 161, 0: -1, 1: -1}}, 0.5265217391304348)
([90, 161], 3, {'feature': 90, 0: {'feature': 161, 0: -1, 1: -1}, 1: {'feature': 161, 0: -1, 1: -1}}, 0.88)
([90, 161], 4, {'feature': 90, 0: {'feature': 161, 0: -1, 1: -1}, 1: {'feature': 161, 0: -1, 1: -1}}, 0.8565217391304348)
([188, 169], 0, {'feature': 169, 0: {'feature': 188, 0: -1, 1: -1}, 1: {'feature': 188, 0: -1, 1: -1}}, 0.86)
([188, 169], 1, {'feature': 188, 0: {'feature': 169, 0: -1, 1: -1}, 1: {'feature': 169, 0: -1, 1: -1}}, 0.9013043478260869)
([188, 169], 2, {'feature': 169, 0: {'feature': 188, 0: -1, 1: -1}, 1: {'feature': 188, 0: 2, 1: -1}}, 0.5095652173913043)
([188, 169], 3, {'feature': 188, 0: {'feature': 169, 0: -1, 1: -1}, 1: {'feature': 169, 0: -1, 1: -1}}, 0.88)
([188, 169], 4, {'feature': 169, 0: {'feature': 188, 0: -1, 1: -1}, 1: {'feature': 188, 0: -1, 1: -1}}, 0.8565217391304348)
([150, 86], 0, {'feature': 86, 0: {'feature': 150, 0: -1, 1: -1}, 1: {'feature': 150, 0: -1, 1: -1}}, 0.86)
([150, 86], 1, {'feature': 150, 0: {'feature': 86, 0: -1, 1: -1}, 1: {'feature': 86, 0: -1, 1: -1}}, 0.9013043478260869)
([150, 86], 2, {'feature': 150, 0: {'feature': 86, 0: -1, 1: 2}, 1: {'feature': 86, 0: 2, 1: -1}}, 0.5056521739130435)
([150, 86], 3, {'feature': 150, 0: {'feature': 86, 0: -1, 1: -1}, 1: -1}, 0.88)
([150, 86], 4, {'feature': 86, 0: {'feature': 150, 0: -1, 1: -1}, 1: {'feature': 150, 0: -1, 1: -1}}, 0.8565217391304348)
([222, 216], 0, {'feature': 216, 0: {'feature': 222, 0: -1, 1: -1}, 1: {'feature': 222, 0: -1, 1: -1}}, 0.86)
([222, 216], 1, {'feature': 222, 0: {'feature': 216, 0: -1, 1: -1}, 1: {'feature': 216, 0: -1, 1: -1}}, 0.9013043478260869)
([222, 216], 2, {'feature': 222, 0: {'feature': 216, 0: -1, 1: -1}, 1: {'feature': 216, 0: 2, 1: 2}}, 0.532608695652174)
([222, 216], 3, {'feature': 222, 0: {'feature': 216, 0: -1, 1: -1}, 1: {'feature': 216, 0: -1, 1: -1}}, 0.88)
([222, 216], 4, {'feature': 216, 0: {'feature': 222, 0: -1, 1: -1}, 1: {'feature': 222, 0: -1, 1: -1}}, 0.8565217391304348)
([64, 224], 0, {'feature': 64, 0: {'feature': 224, 0: -1, 1: -1}, 1: {'feature': 224, 0: -1, 1: -1}}, 0.86)
([64, 224], 1, {'feature': 64, 0: {'feature': 224, 0: -1, 1: -1}, 1: {'feature': 224, 0: -1, 1: -1}}, 0.9013043478260869)
([64, 224], 2, {'feature': 64, 0: {'feature': 224, 0: 2, 1: 2}, 1: {'feature': 224, 0: -1, 1: -1}}, 0.5043478260869565)
([64, 224], 3, {'feature': 224, 0: {'feature': 64, 0: -1, 1: -1}, 1: {'feature': 64, 0: -1, 1: -1}}, 0.88)
([64, 224], 4, {'feature': 64, 0: {'feature': 224, 0: -1, 1: -1}, 1: {'feature': 224, 0: -1, 1: -1}}, 0.8565217391304348)
([27, 143], 0, {'feature': 143, 0: {'feature': 27, 0: -1, 1: -1}, 1: {'feature': 27, 0: -1, 1: -1}}, 0.86)
([27, 143], 1, {'feature': 143, 0: {'feature': 27, 0: -1, 1: -1}, 1: {'feature': 27, 0: -1, 1: -1}}, 0.9013043478260869)
([27, 143], 2, {'feature': 143, 0: {'feature': 27, 0: -1, 1: 2}, 1: {'feature': 27, 0: 2, 1: -1}}, 0.5082608695652174)
([27, 143], 3, {'feature': 143, 0: {'feature': 27, 0: -1, 1: -1}, 1: {'feature': 27, 0: -1, 1: -1}}, 0.88)
([27, 143], 4, {'feature': 143, 0: {'feature': 27, 0: -1, 1: -1}, 1: {'feature': 27, 0: -1, 1: -1}}, 0.8565217391304348)
([8, 159], 0, {'feature': 159, 0: {'feature': 8, 0: -1, 1: -1}, 1: {'feature': 8, 0: -1, 1: -1}}, 0.86)
([8, 159], 1, {'feature': 8, 0: {'feature': 159, 0: -1, 1: -1}, 1: {'feature': 159, 0: -1, 1: -1}}, 0.9013043478260869)
([8, 159], 2, {'feature': 8, 0: {'feature': 159, 0: -1, 1: 2}, 1: {'feature': 159, 0: -1, 1: -1}}, 0.5034782608695653)
([8, 159], 3, {'feature': 159, 0: {'feature': 8, 0: -1, 1: -1}, 1: {'feature': 8, 0: -1, 1: -1}}, 0.88)
([8, 159], 4, {'feature': 159, 0: {'feature': 8, 0: -1, 1: -1}, 1: {'feature': 8, 0: -1, 1: -1}}, 0.8565217391304348)
([160, 19], 0, {'feature': 19, 0: {'feature': 160, 0: -1, 1: -1}, 1: {'feature': 160, 0: -1, 1: -1}}, 0.86)
([160, 19], 1, {'feature': 19, 0: {'feature': 160, 0: -1, 1: -1}, 1: {'feature': 160, 0: -1, 1: -1}}, 0.9013043478260869)
([160, 19], 2, {'feature': 160, 0: {'feature': 19, 0: 2, 1: -1}, 1: {'feature': 19, 0: -1, 1: 2}}, 0.5069565217391304)
([160, 19], 3, {'feature': 19, 0: {'feature': 160, 0: -1, 1: -1}, 1: {'feature': 160, 0: -1, 1: -1}}, 0.88)
([160, 19], 4, {'feature': 160, 0: {'feature': 19, 0: -1, 1: -1}, 1: {'feature': 19, 0: -1, 1: -1}}, 0.8565217391304348)
([197, 141], 0, {'feature': 197, 0: {'feature': 141, 0: -1, 1: -1}, 1: {'feature': 141, 0: -1, 1: -1}}, 0.86)
([197, 141], 1, {'feature': 141, 0: {'feature': 197, 0: -1, 1: -1}, 1: {'feature': 197, 0: -1, 1: -1}}, 0.9013043478260869)
([197, 141], 2, {'feature': 197, 0: {'feature': 141, 0: -1, 1: -1}, 1: {'feature': 141, 0: 2, 1: -1}}, 0.5056521739130435)
([197, 141], 3, {'feature': 197, 0: {'feature': 141, 0: -1, 1: -1}, 1: {'feature': 141, 0: -1, 1: -1}}, 0.88)
([197, 141], 4, {'feature': 141, 0: {'feature': 197, 0: -1, 1: -1}, 1: {'feature': 197, 0: -1, 1: -1}}, 0.8565217391304348)
([99, 46], 0, {'feature': 46, 0: {'feature': 99, 0: -1, 1: -1}, 1: {'feature': 99, 0: -1, 1: 0}}, 0.8621739130434782)
([99, 46], 1, {'feature': 46, 0: {'feature': 99, 0: -1, 1: -1}, 1: {'feature': 99, 0: -1, 1: -1}}, 0.9013043478260869)
([99, 46], 2, {'feature': 46, 0: {'feature': 99, 0: 2, 1: -1}, 1: {'feature': 99, 0: -1, 1: -1}}, 0.5317391304347826)
([99, 46], 3, {'feature': 99, 0: {'feature': 46, 0: -1, 1: -1}, 1: {'feature': 46, 0: -1, 1: -1}}, 0.88)
([99, 46], 4, {'feature': 99, 0: {'feature': 46, 0: -1, 1: -1}, 1: {'feature': 46, 0: -1, 1: -1}}, 0.8565217391304348)
([207, 12], 0, {'feature': 207, 0: {'feature': 12, 0: -1, 1: -1}, 1: {'feature': 12, 0: -1, 1: -1}}, 0.86)
([207, 12], 1, {'feature': 207, 0: {'feature': 12, 0: -1, 1: -1}, 1: {'feature': 12, 0: -1, 1: -1}}, 0.9013043478260869)
([207, 12], 2, {'feature': 207, 0: {'feature': 12, 0: 2, 1: -1}, 1: {'feature': 12, 0: -1, 1: -1}}, 0.5156521739130435)
([207, 12], 3, {'feature': 12, 0: {'feature': 207, 0: -1, 1: -1}, 1: {'feature': 207, 0: -1, 1: -1}}, 0.88)
([207, 12], 4, {'feature': 12, 0: {'feature': 207, 0: -1, 1: -1}, 1: {'feature': 207, 0: -1, 1: -1}}, 0.8565217391304348)
([21, 74], 0, {'feature': 74, 0: {'feature': 21, 0: -1, 1: -1}, 1: -1}, 0.86)
([21, 74], 1, {'feature': 74, 0: {'feature': 21, 0: -1, 1: -1}, 1: -1}, 0.9013043478260869)
([21, 74], 2, {'feature': 74, 0: {'feature': 21, 0: -1, 1: 2}, 1: {'feature': 21, 0: 2, 1: 2}}, 0.5126086956521739)
([21, 74], 3, {'feature': 74, 0: {'feature': 21, 0: -1, 1: -1}, 1: {'feature': 21, 0: -1, 1: -1}}, 0.88)
([21, 74], 4, {'feature': 74, 0: {'feature': 21, 0: -1, 1: -1}, 1: {'feature': 21, 0: -1, 1: -1}}, 0.8565217391304348)
([62, 37], 0, {'feature': 62, 0: {'feature': 37, 0: -1, 1: -1}, 1: {'feature': 37, 0: -1, 1: -1}}, 0.86)
([62, 37], 1, {'feature': 37, 0: {'feature': 62, 0: -1, 1: -1}, 1: {'feature': 62, 0: -1, 1: -1}}, 0.9013043478260869)
([62, 37], 2, {'feature': 62, 0: {'feature': 37, 0: 2, 1: 2}, 1: {'feature': 37, 0: -1, 1: -1}}, 0.5160869565217391)
([62, 37], 3, {'feature': 62, 0: {'feature': 37, 0: -1, 1: -1}, 1: {'feature': 37, 0: -1, 1: -1}}, 0.88)
([62, 37], 4, {'feature': 62, 0: {'feature': 37, 0: -1, 1: -1}, 1: {'feature': 37, 0: -1, 1: -1}}, 0.8565217391304348)
([223, 14], 0, {'feature': 223, 0: {'feature': 14, 0: -1, 1: -1}, 1: {'feature': 14, 0: -1, 1: -1}}, 0.86)
([223, 14], 1, {'feature': 223, 0: {'feature': 14, 0: -1, 1: -1}, 1: {'feature': 14, 0: -1, 1: -1}}, 0.9013043478260869)
([223, 14], 2, {'feature': 223, 0: {'feature': 14, 0: 2, 1: -1}, 1: {'feature': 14, 0: -1, 1: 2}}, 0.5304347826086957)
([223, 14], 3, {'feature': 14, 0: {'feature': 223, 0: -1, 1: -1}, 1: {'feature': 223, 0: -1, 1: -1}}, 0.88)
([223, 14], 4, {'feature': 223, 0: {'feature': 14, 0: -1, 1: -1}, 1: {'feature': 14, 0: -1, 1: -1}}, 0.8565217391304348)
([69, 61], 0, {'feature': 69, 0: {'feature': 61, 0: -1, 1: -1}, 1: {'feature': 61, 0: -1, 1: -1}}, 0.86)
([69, 61], 1, {'feature': 69, 0: {'feature': 61, 0: -1, 1: -1}, 1: {'feature': 61, 0: -1, 1: -1}}, 0.9013043478260869)
([69, 61], 2, {'feature': 69, 0: {'feature': 61, 0: -1, 1: -1}, 1: {'feature': 61, 0: 2, 1: -1}}, 0.5056521739130435)
([69, 61], 3, {'feature': 61, 0: {'feature': 69, 0: -1, 1: -1}, 1: {'feature': 69, 0: -1, 1: -1}}, 0.88)
([69, 61], 4, {'feature': 69, 0: {'feature': 61, 0: -1, 1: -1}, 1: {'feature': 61, 0: -1, 1: -1}}, 0.8565217391304348)
([142, 192], 0, {'feature': 142, 0: {'feature': 192, 0: -1, 1: -1}, 1: {'feature': 192, 0: -1, 1: -1}}, 0.86)
([142, 192], 1, {'feature': 142, 0: {'feature': 192, 0: -1, 1: -1}, 1: {'feature': 192, 0: -1, 1: -1}}, 0.9013043478260869)
([142, 192], 2, {'feature': 142, 0: {'feature': 192, 0: 2, 1: -1}, 1: {'feature': 192, 0: -1, 1: 2}}, 0.5173913043478261)
([142, 192], 3, {'feature': 142, 0: {'feature': 192, 0: -1, 1: -1}, 1: {'feature': 192, 0: -1, 1: -1}}, 0.88)
([142, 192], 4, {'feature': 192, 0: {'feature': 142, 0: -1, 1: -1}, 1: {'feature': 142, 0: -1, 1: -1}}, 0.8565217391304348)
([211, 218], 0, {'feature': 211, 0: {'feature': 218, 0: -1, 1: -1}, 1: {'feature': 218, 0: -1, 1: -1}}, 0.86)
([211, 218], 1, {'feature': 218, 0: {'feature': 211, 0: -1, 1: -1}, 1: {'feature': 211, 0: -1, 1: -1}}, 0.9013043478260869)
([211, 218], 2, {'feature': 218, 0: {'feature': 211, 0: 2, 1: 2}, 1: {'feature': 211, 0: -1, 1: -1}}, 0.5134782608695653)
([211, 218], 3, {'feature': 218, 0: {'feature': 211, 0: -1, 1: -1}, 1: {'feature': 211, 0: -1, 1: -1}}, 0.88)
([211, 218], 4, {'feature': 211, 0: {'feature': 218, 0: -1, 1: -1}, 1: {'feature': 218, 0: -1, 1: -1}}, 0.8565217391304348)
([226, 18], 0, {'feature': 18, 0: {'feature': 226, 0: -1, 1: -1}, 1: {'feature': 226, 0: -1, 1: -1}}, 0.86)
([226, 18], 1, {'feature': 18, 0: {'feature': 226, 0: -1, 1: -1}, 1: {'feature': 226, 0: -1, 1: -1}}, 0.9013043478260869)
([226, 18], 2, {'feature': 18, 0: {'feature': 226, 0: -1, 1: -1}, 1: {'feature': 226, 0: -1, 1: -1}}, 0.5021739130434782)
([226, 18], 3, {'feature': 18, 0: {'feature': 226, 0: -1, 1: -1}, 1: {'feature': 226, 0: -1, 1: -1}}, 0.88)
([226, 18], 4, {'feature': 18, 0: {'feature': 226, 0: -1, 1: -1}, 1: {'feature': 226, 0: -1, 1: -1}}, 0.8565217391304348)
([190, 210], 0, {'feature': 190, 0: {'feature': 210, 0: -1, 1: -1}, 1: {'feature': 210, 0: -1, 1: -1}}, 0.86)
([190, 210], 1, {'feature': 210, 0: {'feature': 190, 0: -1, 1: -1}, 1: {'feature': 190, 0: -1, 1: -1}}, 0.9013043478260869)
([190, 210], 2, {'feature': 190, 0: {'feature': 210, 0: -1, 1: -1}, 1: {'feature': 210, 0: 2, 1: -1}}, 0.5069565217391304)
([190, 210], 3, {'feature': 190, 0: {'feature': 210, 0: -1, 1: -1}, 1: {'feature': 210, 0: -1, 1: -1}}, 0.88)
([190, 210], 4, {'feature': 210, 0: {'feature': 190, 0: -1, 1: -1}, 1: {'feature': 190, 0: -1, 1: -1}}, 0.8565217391304348)
([67, 88], 0, {'feature': 67, 0: {'feature': 88, 0: -1, 1: -1}, 1: {'feature': 88, 0: -1, 1: -1}}, 0.86)
([67, 88], 1, {'feature': 67, 0: {'feature': 88, 0: -1, 1: -1}, 1: {'feature': 88, 0: -1, 1: -1}}, 0.9013043478260869)
([67, 88], 2, {'feature': 88, 0: {'feature': 67, 0: 2, 1: 2}, 1: {'feature': 67, 0: -1, 1: -1}}, 0.5195652173913043)
([67, 88], 3, {'feature': 88, 0: {'feature': 67, 0: -1, 1: -1}, 1: {'feature': 67, 0: -1, 1: -1}}, 0.88)
([67, 88], 4, {'feature': 88, 0: {'feature': 67, 0: -1, 1: -1}, 1: {'feature': 67, 0: -1, 1: 4}}, 0.8604347826086957)
([4, 10], 0, {'feature': 10, 0: {'feature': 4, 0: -1, 1: -1}, 1: {'feature': 4, 0: -1, 1: -1}}, 0.86)
([4, 10], 1, {'feature': 4, 0: {'feature': 10, 0: -1, 1: -1}, 1: {'feature': 10, 0: -1, 1: -1}}, 0.9013043478260869)
([4, 10], 2, {'feature': 4, 0: {'feature': 10, 0: -1, 1: 2}, 1: {'feature': 10, 0: -1, 1: -1}}, 0.5052173913043478)
([4, 10], 3, {'feature': 10, 0: {'feature': 4, 0: -1, 1: -1}, 1: {'feature': 4, 0: -1, 1: -1}}, 0.88)
([4, 10], 4, {'feature': 10, 0: {'feature': 4, 0: -1, 1: -1}, 1: {'feature': 4, 0: -1, 1: -1}}, 0.8565217391304348)
([205, 158], 0, {'feature': 158, 0: {'feature': 205, 0: -1, 1: -1}, 1: {'feature': 205, 0: -1, 1: -1}}, 0.86)
([205, 158], 1, {'feature': 158, 0: {'feature': 205, 0: -1, 1: -1}, 1: {'feature': 205, 0: -1, 1: -1}}, 0.9013043478260869)
([205, 158], 2, {'feature': 158, 0: {'feature': 205, 0: 2, 1: -1}, 1: {'feature': 205, 0: -1, 1: -1}}, 0.5047826086956522)
([205, 158], 3, {'feature': 205, 0: {'feature': 158, 0: -1, 1: -1}, 1: -1}, 0.88)
([205, 158], 4, {'feature': 158, 0: {'feature': 205, 0: -1, 1: -1}, 1: {'feature': 205, 0: -1, 1: -1}}, 0.8565217391304348)
([112, 208], 0, {'feature': 208, 0: {'feature': 112, 0: -1, 1: -1}, 1: {'feature': 112, 0: -1, 1: -1}}, 0.86)
