
cutoff round = 25, no difference because it's cutting off when perfectly classifies label

scale	0	0.6057692307692307
scale	1	0.8365384615384616
scale	2	0.8725961538461539
scale	3	0.7235576923076923


xpos	0	0.8605769230769231
xpos	1	0.9086538461538461
xpos	2	0.6057692307692307
xpos	3	0.8822115384615384
xpos	4	0.8341346153846154


multiclass:	scale	0.40625

multiclass:	xpos	0.13942307692307693
